symbol,entry_time,entry_price,stop_loss_price,exit_price,exit_time,pnl_amount,pnl_pct,quantity
CHRUSDT,2025-07-01 16:35:00,0.074400,0.074028,0.074100,2025-07-01 17:05:00,-435.41,-2.28%,-256124.000000
COTIUSDT,2025-07-01 16:35:00,0.049500,0.049253,0.049320,2025-07-01 17:05:00,-70.85,-3.68%,-38928.000000
DEFIUSDT,2025-07-01 16:35:00,611.000000,607.945012,608.100000,2025-07-01 17:05:00,5.80,0.47%,-2.000000
FLOWUSDT,2025-07-01 16:35:00,0.316000,0.314421,0.315000,2025-07-01 17:05:00,-139.00,-0.32%,-139005.000000
GMXUSDT,2025-07-01 16:35:00,13.165000,13.099189,13.147000,2025-07-01 17:05:00,3.18,0.12%,-199.000000
GUSDT,2025-07-01 16:35:00,0.010910,0.010855,0.010900,2025-07-01 17:05:00,-210.18,-18.24%,-105620.000000
HYPEUSDT,2025-07-01 16:35:00,37.594000,37.406130,37.406130,2025-07-01 17:00:00,494.60,0.49%,-2661.000000
ICXUSDT,2025-07-01 16:35:00,0.118700,0.118107,0.118300,2025-07-01 17:05:00,-48.84,-1.35%,-30522.000000
IOTXUSDT,2025-07-01 16:35:00,0.020690,0.020587,0.020680,2025-07-01 17:05:00,-2425.77,-9.62%,-1218981.000000
LAUSDT,2025-07-01 16:35:00,0.496000,0.493528,0.495000,2025-07-01 17:05:00,-150.72,-0.20%,-150720.000000
OPUSDT,2025-07-01 16:35:00,0.536200,0.533520,0.533520,2025-07-01 17:05:00,126.92,0.13%,-186540.000000
PENDLEUSDT,2025-07-01 16:35:00,3.304100,3.287580,3.287580,2025-07-01 17:05:00,439.46,0.44%,-30265.000000
TAIKOUSDT,2025-07-01 16:35:00,0.364900,0.363077,0.363077,2025-07-01 17:00:00,-1.61,-0.05%,-9136.000000
ZILUSDT,2025-07-01 16:35:00,0.010260,0.010209,0.010250,2025-07-01 17:05:00,-3643.53,-19.40%,-1830919.000000
1000FLOKIUSDT,2025-07-01 16:40:00,0.070600,0.070247,0.070247,2025-07-01 17:05:00,-1301.18,-2.33%,-789939.000000
ACHUSDT,2025-07-01 16:40:00,0.017574,0.017486,0.017532,2025-07-01 17:10:00,-1589.57,-11.14%,-811834.000000
ADAUSDC,2025-07-01 16:40:00,0.541600,0.538893,0.540400,2025-07-01 17:10:00,-44.56,-0.15%,-55703.000000
ALGOUSDT,2025-07-01 16:40:00,0.171900,0.171041,0.171200,2025-07-01 17:10:00,-735.55,-0.76%,-565804.000000
ANKRUSDT,2025-07-01 16:40:00,0.013490,0.013423,0.013490,2025-07-01 17:10:00,-1224.29,-14.83%,-612147.000000
BANKUSDT,2025-07-01 16:40:00,0.055634,0.055356,0.055408,2025-07-01 17:10:00,-50.71,-3.19%,-28587.000000
BROCCOLIF3BUSDT,2025-07-01 16:40:00,0.009035,0.008990,0.009051,2025-07-01 17:10:00,-10399.65,-22.31%,-5158556.000000
DASHUSDT,2025-07-01 16:40:00,19.200000,19.104004,19.210000,2025-07-01 17:10:00,-10.55,-0.06%,-879.000000
DOGEUSDC,2025-07-01 16:40:00,0.158410,0.157618,0.157960,2025-07-01 17:10:00,-978.79,-0.98%,-631477.000000
ETHUSDC,2025-07-01 16:40:00,2413.910000,2401.841953,2405.330000,2025-07-01 17:10:00,351.70,0.36%,-41.000000
ETHUSDT,2025-07-01 16:40:00,2413.630000,2401.563225,2405.000000,2025-07-01 17:10:00,353.75,0.36%,-41.000000
ETHUSDT_250926,2025-07-01 16:40:00,2436.330000,2424.148455,2426.460000,2025-07-01 17:10:00,19.74,0.41%,-2.000000
ETHUSDT_251226,2025-07-01 16:40:00,2471.770000,2459.411843,2462.700000,2025-07-01 17:10:00,72.54,0.37%,-8.000000
GTCUSDT,2025-07-01 16:40:00,0.220000,0.218901,0.220000,2025-07-01 17:10:00,-5.47,-0.91%,-2734.000000
IOSTUSDT,2025-07-01 16:40:00,0.003154,0.003138,0.003150,2025-07-01 17:10:00,-1996.66,-63.28%,-1000333.000000
JASMYUSDT,2025-07-01 16:40:00,0.012749,0.012685,0.012724,2025-07-01 17:10:00,-2919.70,-15.49%,-1478327.000000
KAITOUSDC,2025-07-01 16:40:00,1.605400,1.597393,1.597393,2025-07-01 16:50:00,128.48,0.37%,-21387.000000
KAITOUSDT,2025-07-01 16:40:00,1.605300,1.597295,1.597295,2025-07-01 17:00:00,375.07,0.37%,-62463.000000
MEUSDT,2025-07-01 16:40:00,0.708700,0.705159,0.707700,2025-07-01 17:10:00,-9.29,-0.14%,-9289.000000
PHAUSDT,2025-07-01 16:40:00,0.095900,0.095421,0.095421,2025-07-01 17:05:00,-203.69,-1.59%,-133925.000000
PORT3USDT,2025-07-01 16:40:00,0.041210,0.041004,0.041250,2025-07-01 17:10:00,-19.32,-4.95%,-9473.000000
REDUSDT,2025-07-01 16:40:00,0.287300,0.285864,0.286700,2025-07-01 17:10:00,-81.04,-0.49%,-57883.000000
RENDERUSDT,2025-07-01 16:40:00,3.062000,3.046690,3.052000,2025-07-01 17:10:00,117.18,0.26%,-14648.000000
SCRTUSDT,2025-07-01 16:40:00,0.150400,0.149648,0.150100,2025-07-01 17:10:00,-7.96,-1.13%,-4682.000000
SNXUSDT,2025-07-01 16:40:00,0.563000,0.560189,0.562000,2025-07-01 17:10:00,-24.70,-0.18%,-24698.000000
SPXUSDT,2025-07-01 16:40:00,1.109500,1.103960,1.103960,2025-07-01 17:05:00,319.48,0.32%,-90260.000000
SWELLUSDT,2025-07-01 16:40:00,0.008470,0.008428,0.008460,2025-07-01 17:10:00,-875.97,-23.49%,-440185.000000
SXTUSDT,2025-07-01 16:40:00,0.073710,0.073343,0.073343,2025-07-01 16:50:00,-2221.73,-2.21%,-1360865.000000
WLDUSDT,2025-07-01 16:40:00,0.851900,0.847644,0.847644,2025-07-01 17:10:00,265.02,0.26%,-117490.000000
XRPUSDC,2025-07-01 16:40:00,2.165900,2.155074,2.168200,2025-07-01 17:10:00,-198.60,-0.20%,-46186.000000
XRPUSDT,2025-07-01 16:40:00,2.165200,2.154376,2.167400,2025-07-01 17:10:00,-194.01,-0.19%,-46192.000000
XVGUSDT,2025-07-01 16:40:00,0.005070,0.005045,0.005045,2025-07-01 17:00:00,-683.42,-38.95%,-346098.000000
XVSUSDT,2025-07-01 16:40:00,5.604000,5.575994,5.597000,2025-07-01 17:10:00,0.63,0.09%,-127.000000
ZETAUSDT,2025-07-01 16:40:00,0.169400,0.168554,0.169200,2025-07-01 17:10:00,-60.14,-1.06%,-33410.000000
1MBABYDOGEUSDT,2025-07-01 16:45:00,0.001107,0.001101,0.001110,2025-07-01 17:15:00,-22606.86,-181.07%,-11282558.000000
AIOTUSDT,2025-07-01 16:45:00,0.163990,0.163172,0.165320,2025-07-01 17:15:00,-417.16,-2.03%,-125273.000000
AIUSDT,2025-07-01 16:45:00,0.106430,0.105898,0.105898,2025-07-01 17:10:00,-128.53,-1.38%,-87552.000000
API3USDT,2025-07-01 16:45:00,0.587900,0.584963,0.587400,2025-07-01 17:15:00,-19.73,-0.26%,-13154.000000
ATOMUSDT,2025-07-01 16:45:00,3.949000,3.929272,3.951000,2025-07-01 17:15:00,-101.38,-0.10%,-25344.000000
AUCTIONUSDT,2025-07-01 16:45:00,8.433000,8.390848,8.428000,2025-07-01 17:15:00,2.36,0.04%,-786.000000
BUSDT,2025-07-01 16:45:00,0.350400,0.348651,0.350590,2025-07-01 17:15:00,-42.10,-0.63%,-19223.000000
DENTUSDT,2025-07-01 16:45:00,0.000564,0.000561,0.000565,2025-07-01 17:15:00,-17296.96,-354.79%,-8644156.000000
ENJUSDT,2025-07-01 16:45:00,0.063330,0.063013,0.063330,2025-07-01 17:15:00,-47.56,-3.16%,-23779.000000
FLUXUSDT,2025-07-01 16:45:00,0.187600,0.186663,0.188100,2025-07-01 17:15:00,-12.01,-1.33%,-4803.000000
GRTUSDT,2025-07-01 16:45:00,0.079960,0.079560,0.079810,2025-07-01 17:15:00,-1369.78,-2.31%,-740419.000000
HBARUSDT,2025-07-01 16:45:00,0.144480,0.143758,0.144560,2025-07-01 17:15:00,-1439.75,-1.44%,-692186.000000
HFTUSDT,2025-07-01 16:45:00,0.142990,0.142289,0.142289,2025-07-01 16:50:00,-926.08,-0.91%,-713040.000000
IMXUSDT,2025-07-01 16:45:00,0.426000,0.423871,0.424700,2025-07-01 17:15:00,-24.25,-0.16%,-34646.000000
LUMIAUSDT,2025-07-01 16:45:00,0.220600,0.219499,0.220600,2025-07-01 17:15:00,-95.26,-0.91%,-47629.000000
MORPHOUSDT,2025-07-01 16:45:00,1.281500,1.275097,1.282400,2025-07-01 17:15:00,-12.10,-0.23%,-4173.000000
ORCAUSDT,2025-07-01 16:45:00,1.834000,1.824836,1.838000,2025-07-01 17:15:00,-13.48,-0.33%,-2247.000000
POLYXUSDT,2025-07-01 16:45:00,0.118020,0.117430,0.117970,2025-07-01 17:15:00,-30.90,-1.65%,-15847.000000
POPCATUSDT,2025-07-01 16:45:00,0.276000,0.274621,0.274621,2025-07-01 17:00:00,-224.93,-0.22%,-362467.000000
POWRUSDT,2025-07-01 16:45:00,0.144100,0.143380,0.144000,2025-07-01 17:15:00,-157.19,-1.32%,-82729.000000
RONINUSDT,2025-07-01 16:45:00,0.431700,0.429543,0.430300,2025-07-01 17:15:00,-1.77,-0.14%,-2945.000000
SUPERUSDT,2025-07-01 16:45:00,0.611400,0.608347,0.611400,2025-07-01 17:15:00,-50.70,-0.33%,-25349.000000
TRXUSDT,2025-07-01 16:45:00,0.278810,0.277416,0.278600,2025-07-01 17:15:00,-642.03,-0.64%,-358676.000000
USUALUSDT,2025-07-01 16:45:00,0.061900,0.061591,0.062300,2025-07-01 17:15:00,-1328.03,-3.88%,-553344.000000
VETUSDT,2025-07-01 16:45:00,0.020304,0.020203,0.020302,2025-07-01 17:15:00,-2727.32,-9.84%,-1365027.000000
CTSIUSDT,2025-07-01 16:50:00,0.055800,0.055521,0.055521,2025-07-01 17:05:00,-340.99,-3.08%,-198110.000000
DUSKUSDT,2025-07-01 16:50:00,0.050880,0.050626,0.050626,2025-07-01 17:15:00,-231.99,-3.43%,-132891.000000
HBARUSDC,2025-07-01 16:50:00,0.144630,0.143907,0.145210,2025-07-01 17:20:00,-61.98,-1.78%,-24025.000000
HIFIUSDT,2025-07-01 16:50:00,0.127900,0.127261,0.128400,2025-07-01 17:20:00,-1956.01,-1.95%,-782403.000000
LEVERUSDT,2025-07-01 16:50:00,0.000313,0.000311,0.000313,2025-07-01 17:20:00,-440312.06,-639.51%,-220112010.000000
LOKAUSDT,2025-07-01 16:50:00,0.046120,0.045889,0.045889,2025-07-01 17:00:00,-1685.12,-3.84%,-952330.000000
MERLUSDT,2025-07-01 16:50:00,0.085940,0.085511,0.086200,2025-07-01 17:20:00,-154.58,-2.63%,-68397.000000
STEEMUSDT,2025-07-01 16:50:00,0.122590,0.121977,0.123310,2025-07-01 17:20:00,-112.15,-2.22%,-41230.000000
TOKENUSDT,2025-07-01 16:50:00,0.012190,0.012129,0.012270,2025-07-01 17:20:00,-1883.16,-17.06%,-905364.000000
VANRYUSDT,2025-07-01 16:50:00,0.024780,0.024656,0.024656,2025-07-01 17:05:00,-1622.36,-7.57%,-864734.000000
AGLDUSDT,2025-07-01 16:55:00,0.647800,0.644562,0.651500,2025-07-01 17:25:00,-133.99,-0.88%,-23507.000000
ATHUSDT,2025-07-01 16:55:00,0.026690,0.026557,0.026780,2025-07-01 17:25:00,-487.13,-7.83%,-233077.000000
AVAAIUSDT,2025-07-01 16:55:00,0.024880,0.024756,0.025220,2025-07-01 17:25:00,-1577.18,-9.41%,-674010.000000
BAKEUSDT,2025-07-01 16:55:00,0.098600,0.098107,0.099100,2025-07-01 17:25:00,-466.18,-2.54%,-186472.000000
BMTUSDT,2025-07-01 16:55:00,0.137840,0.137151,0.138480,2025-07-01 17:25:00,-820.16,-1.92%,-310668.000000
CTKUSDT,2025-07-01 16:55:00,0.315300,0.313726,0.316300,2025-07-01 17:25:00,-873.42,-0.95%,-291139.000000
FIDAUSDT,2025-07-01 16:55:00,0.069350,0.069003,0.069003,2025-07-01 17:15:00,-2130.18,-2.38%,-1288474.000000
GHSTUSDT,2025-07-01 16:55:00,0.353100,0.351336,0.354200,2025-07-01 17:25:00,-3.03,-0.88%,-979.000000
ILVUSDT,2025-07-01 16:55:00,9.841000,9.791895,9.870000,2025-07-01 17:25:00,-24.58,-0.32%,-793.000000
IOUSDT,2025-07-01 16:55:00,0.683300,0.679886,0.679886,2025-07-01 17:05:00,22.77,0.21%,-16103.000000
KERNELUSDT,2025-07-01 16:55:00,0.106200,0.105669,0.106100,2025-07-01 17:25:00,-379.61,-1.79%,-199793.000000
LRCUSDT,2025-07-01 16:55:00,0.071640,0.071282,0.071970,2025-07-01 17:25:00,-191.02,-3.25%,-81981.000000
NILUSDT,2025-07-01 16:55:00,0.278700,0.277307,0.280600,2025-07-01 17:25:00,-121.39,-1.40%,-31126.000000
THEUSDT,2025-07-01 16:55:00,0.252800,0.251536,0.253300,2025-07-01 17:25:00,-22.04,-0.99%,-8815.000000
TNSRUSDT,2025-07-01 16:55:00,0.109400,0.108853,0.109500,2025-07-01 17:25:00,-50.36,-1.92%,-23979.000000
TSTUSDT,2025-07-01 16:55:00,0.041510,0.041303,0.041303,2025-07-01 17:05:00,-1244.28,-4.32%,-694105.000000
XAIUSDT,2025-07-01 16:55:00,0.048710,0.048467,0.048467,2025-07-01 17:10:00,-305.94,-3.61%,-174166.000000
XMRUSDT,2025-07-01 16:55:00,314.030000,312.459921,312.459921,2025-07-01 17:10:00,213.26,0.50%,-136.000000
BTCDOMUSDT,2025-07-01 17:00:00,5568.100000,5540.264890,5566.800000,2025-07-01 17:30:00,18.17,0.02%,-14.000000
COSUSDT,2025-07-01 17:00:00,0.002956,0.002941,0.002956,2025-07-01 17:30:00,-3023.23,-67.66%,-1511615.000000
RESOLVUSDT,2025-07-01 17:00:00,0.150140,0.149390,0.154890,2025-07-01 17:30:00,-4498.23,-4.50%,-666405.000000
TRUUSDT,2025-07-01 17:00:00,0.025750,0.025621,0.025920,2025-07-01 17:30:00,-1036.18,-8.43%,-477503.000000
TWTUSDT,2025-07-01 17:00:00,0.679100,0.675705,0.680700,2025-07-01 17:30:00,-97.44,-0.53%,-27068.000000
USDCUSDT,2025-07-01 17:00:00,0.999160,0.994164,0.999160,2025-07-01 17:30:00,-11.61,-0.20%,-5807.000000
B3USDT,2025-07-01 17:05:00,0.002505,0.002492,0.002517,2025-07-01 17:35:00,-1255.33,-80.32%,-623921.000000
ETHWUSDT,2025-07-01 17:05:00,1.283000,1.276586,1.282600,2025-07-01 17:35:00,-1.06,-0.12%,-664.000000
ROSEUSDT,2025-07-01 17:05:00,0.023060,0.022945,0.023140,2025-07-01 17:35:00,-3651.82,-9.02%,-1755682.000000
SKYAIUSDT,2025-07-01 17:05:00,0.034710,0.034536,0.034930,2025-07-01 17:35:00,-278.26,-6.40%,-125341.000000
ETHBTC,2025-07-01 17:10:00,0.022712,0.022598,0.022736,2025-07-01 17:40:00,-0.12,-8.91%,-61.000000
QTUMUSDT,2025-07-01 17:10:00,1.877000,1.867617,1.885000,2025-07-01 17:40:00,-43.64,-0.53%,-4364.000000
SANTOSUSDT,2025-07-01 17:10:00,1.812000,1.802944,1.813000,2025-07-01 17:40:00,-1.68,-0.17%,-560.000000
ZRXUSDT,2025-07-01 17:10:00,0.208700,0.207657,0.209200,2025-07-01 17:40:00,-271.26,-1.20%,-108505.000000
PORT3USDT,2025-07-01 17:15:00,0.041290,0.041084,0.041210,2025-07-01 17:45:00,-38.88,-4.65%,-20249.000000
REIUSDT,2025-07-01 17:20:00,0.015050,0.014975,0.015080,2025-07-01 17:50:00,-1800.80,-13.49%,-887096.000000
1000000MOGUSDT,2025-07-01 17:25:00,0.912300,0.907747,0.912300,2025-07-01 17:55:00,-13.04,-0.22%,-6522.000000
1000BONKUSDC,2025-07-01 17:25:00,0.013709,0.013641,0.013686,2025-07-01 17:55:00,-3650.66,-14.42%,-1846563.000000
1000BONKUSDT,2025-07-01 17:25:00,0.013708,0.013640,0.013686,2025-07-01 17:55:00,-7416.73,-14.43%,-3749609.000000
1000LUNCUSDT,2025-07-01 17:25:00,0.054620,0.054347,0.054347,2025-07-01 17:45:00,-158.99,-3.16%,-92050.000000
1000PEPEUSDC,2025-07-01 17:25:00,0.009292,0.009245,0.009297,2025-07-01 17:55:00,-21605.56,-21.58%,-10774229.000000
1000PEPEUSDT,2025-07-01 17:25:00,0.009287,0.009241,0.009291,2025-07-01 17:55:00,-21600.39,-21.58%,-10778638.000000
1000RATSUSDT,2025-07-01 17:25:00,0.018410,0.018318,0.018500,2025-07-01 17:55:00,-1275.34,-11.35%,-610209.000000
1000SHIBUSDC,2025-07-01 17:25:00,0.011197,0.011141,0.011193,2025-07-01 17:55:00,-1281.93,-17.83%,-642249.000000
1000SHIBUSDT,2025-07-01 17:25:00,0.011197,0.011141,0.011195,2025-07-01 17:55:00,-17846.57,-17.84%,-8932217.000000
1000XUSDT,2025-07-01 17:25:00,0.043240,0.043024,0.043290,2025-07-01 17:55:00,-512.72,-4.74%,-250108.000000
1INCHUSDT,2025-07-01 17:25:00,0.168200,0.167360,0.168400,2025-07-01 17:55:00,-79.06,-1.31%,-35936.000000
1MBABYDOGEUSDT,2025-07-01 17:25:00,0.001112,0.001107,0.001115,2025-07-01 17:55:00,-9486.41,-180.03%,-4737759.000000
ACXUSDT,2025-07-01 17:25:00,0.128700,0.128057,0.128400,2025-07-01 17:55:00,-21.50,-1.32%,-12650.000000
ADAUSDC,2025-07-01 17:25:00,0.543100,0.540386,0.541800,2025-07-01 17:55:00,-34.33,-0.13%,-49040.000000
AEROUSDT,2025-07-01 17:25:00,0.756600,0.752820,0.755000,2025-07-01 17:55:00,-3.41,-0.05%,-8520.000000
AI16ZUSDT,2025-07-01 17:25:00,0.139700,0.139004,0.139004,2025-07-01 17:40:00,-937.04,-0.93%,-718521.000000
AIXBTUSDT,2025-07-01 17:25:00,0.122240,0.121630,0.121700,2025-07-01 17:55:00,-1055.12,-1.19%,-722684.000000
ALCHUSDT,2025-07-01 17:25:00,0.128120,0.127480,0.127690,2025-07-01 17:55:00,-147.99,-1.23%,-94263.000000
ALTUSDT,2025-07-01 17:25:00,0.025450,0.025323,0.025530,2025-07-01 17:55:00,-2727.69,-8.17%,-1311390.000000
ANIMEUSDT,2025-07-01 17:25:00,0.016460,0.016378,0.016530,2025-07-01 17:55:00,-3155.62,-12.58%,-1524452.000000
API3USDT,2025-07-01 17:25:00,0.589400,0.586455,0.588900,2025-07-01 17:55:00,-68.64,-0.25%,-45758.000000
ARCUSDT,2025-07-01 17:25:00,0.025660,0.025532,0.025532,2025-07-01 17:35:00,-5929.67,-7.29%,-3167898.000000
ARKUSDT,2025-07-01 17:25:00,0.343800,0.342082,0.342800,2025-07-01 17:55:00,-9.84,-0.29%,-9842.000000
ARPAUSDT,2025-07-01 17:25:00,0.024340,0.024219,0.024219,2025-07-01 17:30:00,-7778.71,-7.72%,-4139353.000000
ARUSDT,2025-07-01 17:25:00,5.047000,5.021813,5.053000,2025-07-01 17:55:00,-64.98,-0.16%,-8122.000000
AUCTIONUSDT,2025-07-01 17:25:00,8.461000,8.418732,8.464000,2025-07-01 17:55:00,-10.03,-0.06%,-2006.000000
AVAUSDT,2025-07-01 17:25:00,0.493900,0.491432,0.493600,2025-07-01 17:55:00,-2.06,-0.34%,-1212.000000
AVAXUSDC,2025-07-01 17:25:00,17.089000,17.003644,17.038000,2025-07-01 17:55:00,68.75,0.29%,-1403.000000
AVAXUSDT,2025-07-01 17:25:00,17.086000,17.000652,17.038000,2025-07-01 17:55:00,269.47,0.27%,-5858.000000
AXSUSDT,2025-07-01 17:25:00,2.142000,2.131297,2.135000,2025-07-01 17:55:00,73.23,0.23%,-14645.000000
BANANAUSDT,2025-07-01 17:25:00,16.342000,16.260424,16.353000,2025-07-01 17:55:00,-3.80,-0.08%,-292.000000
BANDUSDT,2025-07-01 17:25:00,0.540300,0.537601,0.540800,2025-07-01 17:55:00,-35.47,-0.46%,-14189.000000
BERAUSDT,2025-07-01 17:25:00,1.626000,1.617889,1.622000,2025-07-01 17:55:00,56.35,0.12%,-28173.000000
BICOUSDT,2025-07-01 17:25:00,0.087800,0.087362,0.087700,2025-07-01 17:55:00,-62.59,-2.16%,-32940.000000
BIOUSDT,2025-07-01 17:25:00,0.049740,0.049492,0.049660,2025-07-01 17:55:00,-230.18,-3.86%,-119887.000000
BNBUSDC,2025-07-01 17:25:00,646.860000,643.626209,646.660000,2025-07-01 17:55:00,14.45,0.03%,-73.000000
BNBUSDT,2025-07-01 17:25:00,646.490000,643.259388,646.430000,2025-07-01 17:55:00,8.93,0.01%,-154.000000
BOMEUSDT,2025-07-01 17:25:00,0.001445,0.001438,0.001444,2025-07-01 17:55:00,-76813.81,-138.34%,-38426118.000000
BRETTUSDT,2025-07-01 17:25:00,0.039100,0.038905,0.038905,2025-07-01 17:55:00,-4627.70,-4.62%,-2563851.000000
CAKEUSDT,2025-07-01 17:25:00,2.245200,2.233982,2.244100,2025-07-01 17:55:00,-6.08,-0.04%,-6756.000000
CELRUSDT,2025-07-01 17:25:00,0.006990,0.006955,0.007000,2025-07-01 17:55:00,-1684.69,-28.76%,-838154.000000
CGPTUSDT,2025-07-01 17:25:00,0.087510,0.087074,0.087190,2025-07-01 17:55:00,-91.15,-1.92%,-54253.000000
CHILLGUYUSDT,2025-07-01 17:25:00,0.046760,0.046527,0.046527,2025-07-01 17:45:00,-3195.57,-3.78%,-1808281.000000
CHRUSDT,2025-07-01 17:25:00,0.074800,0.074427,0.074700,2025-07-01 17:55:00,-272.30,-2.54%,-143318.000000
CKBUSDT,2025-07-01 17:25:00,0.003281,0.003265,0.003281,2025-07-01 17:55:00,-3899.28,-60.96%,-1949642.000000
COWUSDT,2025-07-01 17:25:00,0.269500,0.268155,0.268155,2025-07-01 17:55:00,-21.05,-0.24%,-32142.000000
DEEPUSDT,2025-07-01 17:25:00,0.131260,0.130605,0.131290,2025-07-01 17:55:00,-158.36,-1.55%,-78011.000000
DFUSDT,2025-07-01 17:25:00,0.029290,0.029144,0.029144,2025-07-01 17:40:00,-291.94,-6.33%,-157485.000000
DMCUSDT,2025-07-01 17:25:00,0.010132,0.010081,0.010081,2025-07-01 17:35:00,-19254.42,-19.24%,-9877211.000000
DOGEUSDC,2025-07-01 17:25:00,0.158600,0.157807,0.158300,2025-07-01 17:55:00,-1072.55,-1.07%,-630911.000000
DOGEUSDT,2025-07-01 17:25:00,0.158590,0.157797,0.158270,2025-07-01 17:55:00,-1059.65,-1.06%,-630746.000000
DOGSUSDT,2025-07-01 17:25:00,0.000122,0.000121,0.000122,2025-07-01 17:55:00,-613969.36,-1643.30%,-307000028.000000
DOLOUSDT,2025-07-01 17:25:00,0.035550,0.035373,0.035373,2025-07-01 17:35:00,-528.21,-5.13%,-289693.000000
DYMUSDT,2025-07-01 17:25:00,0.218300,0.217209,0.217209,2025-07-01 17:35:00,-81.96,-0.42%,-90206.000000
EDUUSDT,2025-07-01 17:25:00,0.125300,0.124674,0.125400,2025-07-01 17:55:00,-33.82,-1.68%,-16103.000000
EIGENUSDT,2025-07-01 17:25:00,1.065200,1.059888,1.064200,2025-07-01 17:55:00,-73.78,-0.09%,-73783.000000
EPTUSDT,2025-07-01 17:25:00,0.004102,0.004082,0.004124,2025-07-01 17:55:00,-2083.06,-49.29%,-1030200.000000
ETHUSDT_251226,2025-07-01 17:25:00,2470.480000,2458.132542,2464.670000,2025-07-01 17:55:00,11.62,0.24%,-2.000000
FETUSDT,2025-07-01 17:25:00,0.666400,0.663070,0.665900,2025-07-01 17:55:00,-225.21,-0.23%,-150137.000000
FLUXUSDT,2025-07-01 17:25:00,0.188900,0.187957,0.188500,2025-07-01 17:55:00,-75.35,-0.85%,-47094.000000
FUSDT,2025-07-01 17:25:00,0.008654,0.008611,0.008611,2025-07-01 17:40:00,-685.38,-22.61%,-350265.000000
GALAUSDT,2025-07-01 17:25:00,0.013460,0.013393,0.013440,2025-07-01 17:55:00,-14735.19,-14.71%,-7442013.000000
GOATUSDT,2025-07-01 17:25:00,0.092340,0.091879,0.092350,2025-07-01 17:55:00,-1206.70,-2.18%,-600348.000000
GRIFFAINUSDT,2025-07-01 17:25:00,0.037450,0.037264,0.037350,2025-07-01 17:55:00,-1163.01,-5.07%,-612109.000000
GTCUSDT,2025-07-01 17:25:00,0.221000,0.219900,0.221000,2025-07-01 17:55:00,-99.29,-0.90%,-49646.000000
GUNUSDT,2025-07-01 17:25:00,0.023990,0.023870,0.023910,2025-07-01 17:55:00,-633.53,-8.00%,-329966.000000
HBARUSDT,2025-07-01 17:25:00,0.144610,0.143888,0.144630,2025-07-01 17:55:00,-1399.36,-1.40%,-692752.000000
HIGHUSDT,2025-07-01 17:25:00,0.490400,0.487951,0.490300,2025-07-01 17:55:00,-16.90,-0.39%,-8897.000000
HIPPOUSDT,2025-07-01 17:25:00,0.001615,0.001607,0.001609,2025-07-01 17:55:00,-2152.87,-123.47%,-1079675.000000
HMSTRUSDT,2025-07-01 17:25:00,0.000661,0.000658,0.000664,2025-07-01 17:55:00,-14207.25,-303.03%,-7092985.000000
ICPUSDT,2025-07-01 17:25:00,4.728000,4.704412,4.717000,2025-07-01 17:55:00,117.77,0.19%,-13086.000000
ICXUSDT,2025-07-01 17:25:00,0.118800,0.118207,0.118700,2025-07-01 17:55:00,-340.40,-1.60%,-179157.000000
IMXUSDT,2025-07-01 17:25:00,0.426500,0.424370,0.426600,2025-07-01 17:55:00,-111.33,-0.49%,-53014.000000
IOTXUSDT,2025-07-01 17:25:00,0.020770,0.020666,0.020760,2025-07-01 17:55:00,-650.34,-9.58%,-326803.000000
JASMYUSDT,2025-07-01 17:25:00,0.012794,0.012730,0.012750,2025-07-01 17:55:00,-3500.70,-15.29%,-1789724.000000
KAITOUSDC,2025-07-01 17:25:00,1.613000,1.604948,1.604948,2025-07-01 17:40:00,104.72,0.38%,-17305.000000
KAITOUSDT,2025-07-01 17:25:00,1.613400,1.605346,1.605346,2025-07-01 17:35:00,375.83,0.38%,-62084.000000
KMNOUSDT,2025-07-01 17:25:00,0.057980,0.057690,0.057970,2025-07-01 17:55:00,-199.19,-3.43%,-100093.000000
LINKUSDC,2025-07-01 17:25:00,12.892000,12.827614,12.859000,2025-07-01 17:55:00,65.66,0.24%,-2118.000000
LUMIAUSDT,2025-07-01 17:25:00,0.221100,0.219996,0.221000,2025-07-01 17:55:00,-40.32,-0.86%,-21221.000000
LUNA2USDT,2025-07-01 17:25:00,0.141500,0.140793,0.140900,2025-07-01 17:55:00,-199.55,-0.99%,-142533.000000
MANTAUSDT,2025-07-01 17:25:00,0.178800,0.177907,0.178700,2025-07-01 17:55:00,-234.78,-1.06%,-123567.000000
MASKUSDT,2025-07-01 17:25:00,1.162200,1.156391,1.163400,2025-07-01 17:55:00,-204.51,-0.28%,-63908.000000
MEMEFIUSDT,2025-07-01 17:25:00,0.001089,0.001084,0.001086,2025-07-01 17:55:00,-5415.22,-183.38%,-2711680.000000
MEMEUSDT,2025-07-01 17:25:00,0.001468,0.001461,0.001467,2025-07-01 17:55:00,-43675.25,-136.17%,-21848550.000000
MKRUSDT,2025-07-01 17:25:00,1857.100000,1847.836918,1847.836918,2025-07-01 17:50:00,407.49,0.50%,-44.000000
MOODENGUSDT,2025-07-01 17:25:00,0.135840,0.135161,0.136550,2025-07-01 17:55:00,-1996.86,-1.99%,-736848.000000
MTLUSDT,2025-07-01 17:25:00,0.645200,0.641976,0.646100,2025-07-01 17:55:00,-42.95,-0.45%,-14812.000000
